상가업소번호,상호명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,지번주소,도로명코드,도로명,도로명주소,구우편번호,신우편번호,경도,위도,시,구,동,그외주소,구_동,학교,술집,노래방,다른 포토부스 개수,Closest_Location_1,Closest_Location_2,Closest_Location_3,Fee_1,Fee_2,Fee_3,distance_1,distance_2,distance_3,estimated_fee
MA010120220804418574,엘스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11710,송파구,11710680,잠실3동,1171010100,잠실동,1171010100100400001,서울특별시 송파구 잠실동 40-1,117102005011,서울특별시 송파구 송파대로,서울특별시 송파구 송파대로 521,138721,5554,127.100801051691,37.5116492541803,서울특별시,송파구,잠실동,40-1,송파구 잠실동,24,279,92,0,잠실/송파,잠실새내역,가락시장,34.3,32.5,30.7,13027.661384166375,12318.418398017184,10412.838338339707,32.43418870410699
MA010120220804958168,모노맨션,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11110,종로구,11110615,종로1.2.3.4가동,1111013700,낙원동,1111013700101190000,서울특별시 종로구 낙원동 119,111104100051,서울특별시 종로구 돈화문로11길,서울특별시 종로구 돈화문로11길 34-3,110320,3133,126.989441686899,37.5727860194335,서울특별시,종로구,낙원동,119,종로구 낙원동,51,623,58,0,충무로,명동,광화문,53.4,140.4,83.2,1114.3914984475896,1890.4381130535662,1798.9803161934456,89.10158639281522
MA010120220805200409,폴라스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103960031,서울특별시 마포구 서교동 396-31,114404139090,서울특별시 마포구 독막로3길,서울특별시 마포구 독막로3길 18,121840,4047,126.916881050856,37.5490669841738,서울특별시,마포구,서교동,396-31,마포구 서교동,38,785,60,0,홍대/합정,망원역,동교/연남,56.7,41.4,51.8,6127.812840517073,5305.061194929967,8559.447740670801,49.67890027957575
MA0101202302A0015032,시안사진관,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11680,강남구,11680531,논현2동,1168010800,논현동,1168010800101110021,서울특별시 강남구 논현동 111-21,116804166463,서울특별시 강남구 선릉로135길,서울특별시 강남구 선릉로135길 3,135820,6059,127.040331407151,37.518643168933,서울특별시,강남구,논현동,111-21,강남구 논현동,33,518,25,0,도산대로,청담,논현역,45.5,63.0,66.1,8444.294546407873,7351.642765549925,6425.354909801184,58.676892870716074
MA0101202307A0029168,시안사진관,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11500,강서구,11500603,가양1동,1150010500,마곡동,1150010500107710004,서울특별시 강서구 마곡동 771-4,115003155054,서울특별시 강서구 마곡중앙6로,서울특별시 강서구 마곡중앙6로 21,157805,7801,126.829602811066,37.560821502214,서울특별시,강서구,마곡동,771-4,강서구 마곡동,36,281,30,0,화곡,목동,오류동역,28.7,35.1,47.1,13170.320889184255,12876.282079167819,15952.50800169411,36.62449630652941
MA010120220808074966,인생네컷,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11380,은평구,11380551,갈현1동,1138010400,갈현동,1138010400103990007,서울특별시 은평구 갈현동 399-7,113804133160,서울특별시 은평구 연서로29길,서울특별시 은평구 연서로29길 8,122809,3330,126.919244201751,37.6189097974931,서울특별시,은평구,갈현동,399-7,은평구 갈현동,52,199,79,0,연신내,불광역,동교/연남,42.4,38.8,51.8,7012.723867493721,8204.85952060064,9587.42239442075,44.07878931445163
MA010120220808200171,제이에스스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11500,강서구,11500611,발산1동,1150010500,마곡동,1150010500108000015,서울특별시 강서구 마곡동 800-15,115003155052,서울특별시 강서구 마곡중앙2로,서울특별시 강서구 마곡중앙2로 35,157210,7806,126.830518705215,37.5579833207238,서울특별시,강서구,마곡동,800-15,강서구 마곡동,47,194,26,0,화곡,목동,오류동역,28.7,35.1,47.1,13134.416122826027,12797.180777765048,15897.951235656368,36.624404680464195
MA010120220808137764,나인포토,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11710,송파구,11710562,방이2동,1171011100,방이동,1171011100100670002,서울특별시 송파구 방이동 67-2,117104169376,서울특별시 송파구 오금로15길,서울특별시 송파구 오금로15길 5-12,138829,5548,127.108639846323,37.5126007165504,서울특별시,송파구,방이동,67-2,송파구 방이동,18,277,92,0,잠실/송파,가락시장,잠실새내역,34.3,30.7,32.5,13557.412055326997,12902.150694412856,10893.926089369,32.484212044359154
MA010120220808708077,추억저장소,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73303,사진 처리업,11620,관악구,11620665,서림동,1162010200,신림동,1162010200101080082,서울특별시 관악구 신림동 108-82,116204160514,서울특별시 관악구 신림로30길,서울특별시 관악구 신림로30길 11-23,151855,8837,126.936415433308,37.4732412862431,서울특별시,관악구,신림동,108-82,관악구 신림동,41,102,31,0,신림역,서울대입구역,독산/시흥,70.9,60.6,31.2,11962.240447133852,10223.216125704817,12651.027284365173,54.61995164285822
MA010120220810574596,포토시그니처,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11200,성동구,11200670,성수2가1동,1120011500,성수동2가,1120011500103210007,서울특별시 성동구 성수동2가 321-7,112004109413,서울특별시 성동구 연무장길,서울특별시 성동구 연무장길 50,133827,4781,127.054815796974,37.5424936849136,서울특별시,성동구,성수동2가,321-7,성동구 성수동2가,45,272,74,0,건대입구,청담,뚝섬,46.7,63.0,51.0,7777.494016118717,7286.622426102301,5099.411521825744,53.51104173485422
MA010120220810537851,스튜디오엠,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11560,영등포구,11560605,문래동,1156012300,문래동5가,1156012300100100000,서울특별시 영등포구 문래동5가 10,115604154444,서울특별시 영등포구 선유로3길,서울특별시 영등포구 선유로3길 10,150095,7285,126.886805284563,37.5160344708142,서울특별시,영등포구,문래동5가,10,영등포구 문래동5가,40,186,18,0,목동,영등포역,당산역,35.1,34.1,37.1,10411.508106583693,9219.92130170321,12464.919746883981,35.35526939035785
MA010120220812060584,코닥사진관,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11260,중랑구,11260565,면목본동,1126010100,면목동,1126010100105010004,서울특별시 중랑구 면목동 501-4,112603005027,서울특별시 중랑구 면목로,서울특별시 중랑구 면목로 361,131818,2220,127.088231510187,37.5843308508711,서울특별시,중랑구,면목동,501-4,중랑구 면목동,27,161,87,0,상봉역,군자,경희대,46.5,32.1,46.7,9828.18688426975,10333.129411492237,7089.4735947800655,42.104126548230504
MA010120220812147838,더스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11290,성북구,11290660,길음1동,1129013400,길음동,1129013400111790000,서울특별시 성북구 길음동 1179,112904121284,서울특별시 성북구 삼양로9길,서울특별시 성북구 삼양로9길 18,136807,2724,127.022075575949,37.6085168318303,서울특별시,성북구,길음동,1179,성북구 길음동,65,133,34,0,미아사거리,성신여대,청량리,37.5,53.3,40.6,5347.191346924508,6787.138289213269,4289.117491953977,43.2804582693709
MA010120220813116715,와이제이사진관,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11710,송파구,11710562,방이2동,1171011100,방이동,1171011100100650000,서울특별시 송파구 방이동 65,117103123014,서울특별시 송파구 오금로,서울특별시 송파구 오금로 91,138828,5548,127.107638559647,37.5140438599533,서울특별시,송파구,방이동,65,송파구 방이동,26,260,81,0,잠실/송파,잠실새내역,가락시장,34.3,32.5,30.7,13398.909533714503,12756.430701054456,10727.563619637504,32.434815020743486
MA010120220813123546,포토그레이,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11110,종로구,11110600,가회동,1111014700,재동,1111014700100840040,서울특별시 종로구 재동 84-40,111103100004,서울특별시 종로구 북촌로,서울특별시 종로구 북촌로 14,110260,3059,126.98571409203,37.5780251384055,서울특별시,종로구,재동,84-40,종로구 재동,62,361,38,0,광화문,종로,시청,83.2,68.0,87.6,764.3548358506753,2202.802751108133,2252.2810844169326,80.05815135779687
MA010120220801021670,제이에스스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11710,송파구,11710600,석촌동,1171010500,석촌동,1171010500102470011,서울특별시 송파구 석촌동 247-11,117104169024,서울특별시 송파구 가락로5길,서울특별시 송파구 가락로5길 30,138845,5681,127.101289656978,37.5020296647032,서울특별시,송파구,석촌동,247-11,송파구 석촌동,34,144,72,0,잠실/송파,가락시장,잠실새내역,34.3,30.7,32.5,13676.820861068087,12857.401082081931,11152.280361628007,32.48043124843151
MA010120220801033179,라이트하우스,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73302,상업용 사진 촬영업,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100400793,서울특별시 용산구 한강로3가 40-793,111704106276,서울특별시 용산구 이촌로29길,서울특별시 용산구 이촌로29길 21-14,140880,4380,126.960105376896,37.5250733182752,서울특별시,용산구,한강로3가,40-793,용산구 한강로3가,11,59,5,0,용산역,노량진,공덕역,34.1,26.4,60.6,5850.601430885101,4101.272308047227,6734.867863517863,39.098475570878065
MA010120220801376773,우리동네사진관,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11110,종로구,11110650,혜화동,1111017200,명륜4가,1111017200100080001,서울특별시 종로구 명륜4가 8-1,111104100032,서울특별시 종로구 대명길,서울특별시 종로구 대명길 9,110530,3078,127.000937894253,37.5833629838218,서울특별시,종로구,명륜4가,8-1,종로구 명륜4가,72,188,32,0,혜화동,동대문,을지로,51.4,48.0,57.3,2230.8703550164273,3442.618865265172,1561.2009035770811,52.82235145998669
MA010120220803071098,포토그레이,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11410,서대문구,11410685,홍은2동,1141011800,홍은동,1141011800104090037,서울특별시 서대문구 홍은동 409-37,114103112003,서울특별시 서대문구 거북골로,서울특별시 서대문구 거북골로 19,120848,3662,126.925247994337,37.5803193469003,서울특별시,서대문구,홍은동,409-37,서대문구 홍은동,60,64,22,0,동교/연남,신촌/이대,망원역,51.8,47.5,41.4,4638.1115728874365,4967.325183244272,7529.422976560842,47.35826708823376
MA010120220804019150,봄스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73302,상업용 사진 촬영업,11290,성북구,11290525,성북동,1129010100,성북동,1129010100200250168,서울특별시 성북구 성북동 산25-168,112904121334,서울특별시 성북구 성북로23길,서울특별시 성북구 성북로23길 85-4,136822,2879,126.992410427355,37.5927424019171,서울특별시,성북구,성북동,산25-168,성북구 성북동,54,12,1,0,혜화동,종로,광화문,51.4,68.0,83.2,2284.501160396617,3936.763650014742,2842.0290989446617,67.00892905525613
MA0101202301A0046502,포토이즘박스,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11590,동작구,11590620,사당1동,1159010700,사당동,1159010700110320033,서울특별시 동작구 사당동 1032-33,115904157156,서울특별시 동작구 동작대로3길,서울특별시 동작구 동작대로3길 20,156826,7015,126.980334534992,37.4784310854308,서울특별시,동작구,사당동,1032-33,동작구 사당동,27,308,95,0,사당,서울대입구역,남부터미널,44.3,60.6,39.0,10825.542782053872,9061.645877681962,10612.77283124588,48.30070086436576
MA0101202209A0074529,폴라스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11470,양천구,11470510,목1동,1147010200,목동,1147010200104060180,서울특별시 양천구 목동 406-180,114703114014,서울특별시 양천구 오목로,서울특별시 양천구 오목로 337,158806,7999,126.874920693926,37.52479710547,서울특별시,양천구,목동,406-180,양천구 목동,34,109,33,0,목동,당산역,영등포역,35.1,37.1,34.1,10692.73709311569,9695.180712719033,12973.924065727106,35.503835684726084
MA0101202212A0064396,모노맨션,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11710,송파구,11710562,방이2동,1171011100,방이동,1171011100100610007,서울특별시 송파구 방이동 61-7,117104169429,서울특별시 송파구 올림픽로32길,서울특별시 송파구 올림픽로32길 27,138828,5547,127.109768190909,37.5137896126242,서울특별시,송파구,방이동,61-7,송파구 방이동,23,260,84,0,잠실/송파,가락시장,잠실새내역,34.3,30.7,32.5,13575.166836943785,12940.355650005515,10896.454443098743,32.48472868543374
MA0106202301A0369383,사람사진으로쓰는이야기,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73303,사진 처리업,11680,강남구,11680531,논현2동,1168010800,논현동,1168010800100790004,서울특별시 강남구 논현동 79-4,116804166134,서울특별시 강남구 논현로136길,서울특별시 강남구 논현로136길 15,135995,6051,127.031244163198,37.5162803093862,서울특별시,강남구,논현동,79-4,강남구 논현동,24,384,36,0,논현역,도산대로,신사역,66.1,45.5,71.4,8150.686151907152,6923.911624271526,6380.273916647776,60.985953821111494
