상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,시,구,동,그외주소,구_동
MA010120220813430251,딜리셔스,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11305,강북구,11305535,미아동,1130510100,미아동,1130510100102020001,1,대지,202,1.0,서울특별시 강북구 미아동 202-1,113053005039,서울특별시 강북구 도봉로,249.0,,1130510100102020001029971,,서울특별시 강북구 도봉로 249,142810,1118,,2,,127.024050618423,37.6307167072567,서울특별시,강북구,미아동,202-1,강북구 미아동
MA010120220813404279,제로백,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11350,노원구,11350595,공릉1동,1135010300,공릉동,1135010300103790004,1,대지,379,4.0,서울특별시 노원구 공릉동 379-4,113504130183,서울특별시 노원구 동일로191가길,34.0,,1135010300103790004013982,금광빌딩,서울특별시 노원구 동일로191가길 34,139801,1852,,2,,127.071288115902,37.6266468510122,서울특별시,노원구,공릉동,379-4,노원구 공릉동
MA010120220813505604,고래PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710620,가락본동,1171010700,가락동,1171010700100820006,1,대지,82,6.0,서울특별시 송파구 가락동 82-6,117104169483,서울특별시 송파구 중대로9길,30.0,,1171010700100820006027222,다보빌딩,서울특별시 송파구 중대로9길 30,138803,5712,,,,127.118802489907,37.4958271429688,서울특별시,송파구,가락동,82-6,송파구 가락동
MA010120220813484713,토끼와거북이PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11470,양천구,11470570,신월2동,1147010300,신월동,1147010300105100001,1,대지,510,1.0,서울특별시 양천구 신월동 510-1,114703114014,서울특별시 양천구 오목로,58.0,,1147010300105100001013525,,서울특별시 양천구 오목로 58,158838,8028,,지,,126.844051807665,37.5222914515079,서울특별시,양천구,신월동,510-1,양천구 신월동
MA010120220813472300,더세븐PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11350,노원구,11350619,중계본동,1135010600,중계동,1135010600103660006,1,대지,366,6.0,서울특별시 노원구 중계동 366-6,113503110009,서울특별시 노원구 한글비석로,264.0,,1135010600103660006012249,중계그랜드프라자,서울특별시 노원구 한글비석로 264,139861,1720,,1,,127.077317942595,37.6511483136697,서울특별시,노원구,중계동,366-6,노원구 중계동
MA010120220813432959,써플라이pc,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710570,오금동,1171011200,오금동,1171011200100720009,1,대지,72,9.0,서울특별시 송파구 오금동 72-9,117103123004,서울특별시 송파구 마천로,138.0,,1171011200100720009013844,,서울특별시 송파구 마천로 138,138857,5728,,2,,127.13473824921,37.5045320562897,서울특별시,송파구,오금동,72-9,송파구 오금동
MA010120220813589570,쇼타임PC방묵동점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11260,중랑구,11260620,묵1동,1126010400,묵동,1126010400100550003,1,대지,55,3.0,서울특별시 중랑구 묵동 55-3,112604118041,서울특별시 중랑구 공릉로12가길,6.0,,1126010400100550003009622,,서울특별시 중랑구 공릉로12가길 6,131847,2031,,,,127.080127447549,37.616300068225,서울특별시,중랑구,묵동,55-3,중랑구 묵동
MA010120220813550690,동우회PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11170,용산구,11170555,청파동,1117010800,서계동,1117010800102360045,1,대지,236,45.0,서울특별시 용산구 서계동 236-45,111704106392,서울특별시 용산구 청파로89길,66.0,1.0,1117010800102360045021141,,서울특별시 용산구 청파로89길 66-1,140830,4300,,1,,126.965480937868,37.553611557743,서울특별시,용산구,서계동,236-45,용산구 서계동
MA010120220813521225,스마트PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11740,강동구,11740650,성내2동,1174010800,성내동,1174010800100090014,1,대지,9,14.0,서울특별시 강동구 성내동 9-14,117402000008,서울특별시 강동구 천호대로,1034.0,,1174010800100090014006447,탑메디칼센타,서울특별시 강동구 천호대로 1034,134840,5379,,1,,127.126745744678,37.5371996800846,서울특별시,강동구,성내동,9-14,강동구 성내동
MA010120220813688876,리플레이PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11305,강북구,11305625,수유2동,1130510300,수유동,1130510300102520145,1,대지,252,145.0,서울특별시 강북구 수유동 252-145,113053005047,서울특별시 강북구 노해로,95.0,,1130510300102520145010616,,서울특별시 강북구 노해로 95,142879,1048,,3,,127.022664217523,37.6440135038969,서울특별시,강북구,수유동,252-145,강북구 수유동
MA010120220813863061,로제PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11290,성북구,11290575,동선동,1129011600,동선동1가,1129011600101180001,1,대지,118,1.0,서울특별시 성북구 동선동1가 118-1,112903107003,서울특별시 성북구 동소문로,120.0,,1129011600101180001045706,,서울특별시 성북구 동소문로 120,136051,2845,,2,,127.018376860751,37.5934928320015,서울특별시,성북구,동선동1가,118-1,성북구 동선동1가
MA010120220813810247,1프로pc아레나,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1111017200101880004,1,대지,188,4.0,서울특별시 종로구 명륜4가 188-4,111103005008,서울특별시 종로구 창경궁로,234.0,,1111017200101880004008245,동화빌딩,서울특별시 종로구 창경궁로 234,110530,3079,,,,126.998504052841,37.582486370455,서울특별시,종로구,명륜4가,188-4,종로구 명륜4가
MA010120220813819071,라이즈PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500603,가양1동,1150010500,마곡동,1150010500107960007,1,대지,796,7.0,서울특별시 강서구 마곡동 796-7,115003155054,서울특별시 강서구 마곡중앙6로,69.0,,1150010500107960007000001,,서울특별시 강서구 마곡중앙6로 69,157805,7803,,4,,126.835066082182,37.5603259084035,서울특별시,강서구,마곡동,796-7,강서구 마곡동
MA010120220813811764,크레이지토이,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103460027,1,대지,346,27.0,서울특별시 마포구 서교동 346-27,114404139616,서울특별시 마포구 홍익로2길,35.0,,1144012000103460027010127,,서울특별시 마포구 홍익로2길 35,121837,4055,,1,,126.924217968439,37.5551169627001,서울특별시,마포구,서교동,346-27,마포구 서교동
MA010120220814034746,오즈쓰리팝피시카페,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,11680521,논현1동,1168010800,논현동,1168010800102000000,1,대지,200,,서울특별시 강남구 논현동 200,116802102001,서울특별시 강남구 강남대로,478.0,,1168010800102000000009375,제우빌딩,서울특별시 강남구 강남대로 478,135545,6120,,1,,127.024647713666,37.5050980150194,서울특별시,강남구,논현동,200,강남구 논현동
MA010120220814069265,리얼리티리플렉션,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11200,성동구,11200690,성수2가3동,1120011500,성수동2가,1120011500102770050,1,대지,277,50.0,서울특별시 성동구 성수동2가 277-50,112004109388,서울특별시 성동구 아차산로11길,11.0,,1120011500102770050004384,동성빌딩,서울특별시 성동구 아차산로11길 11,133712,4797,,,,127.059324990528,37.5447642974641,서울특별시,성동구,성수동2가,277-50,성동구 성수동2가
MA010120220814288228,한게임PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11620,관악구,11620695,신림동,1162010200,신림동,1162010200114250013,1,대지,1425,13.0,서울특별시 관악구 신림동 1425-13,116203120005,서울특별시 관악구 신림로,362.0,,1162010200114250013012919,,서울특별시 관악구 신림로 362,151891,8753,,3,,126.929496775682,37.4866945651802,서울특별시,관악구,신림동,1425-13,관악구 신림동
MA010120220814250274,피씨나인,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11170,용산구,11170555,청파동,1117011000,청파동2가,1117011000100600001,1,대지,60,1.0,서울특별시 용산구 청파동2가 60-1,111704106366,서울특별시 용산구 청파로47나길,13.0,,1117011000100600001020082,,서울특별시 용산구 청파로47나길 13,140132,4310,,1,,126.966791649397,37.545567709299,서울특별시,용산구,청파동2가,60-1,용산구 청파동2가
MA010120220814374553,유니넷내곡점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11650,서초구,11650660,내곡동,1165010900,내곡동,1165010900103780000,1,대지,378,,서울특별시 서초구 내곡동 378,116504163749,서울특별시 서초구 헌릉로8길,9.0,8.0,1165010900103420001000001,내곡플라자,서울특별시 서초구 헌릉로8길 9-8,137180,6800,,,,127.059954634715,37.4566819796094,서울특별시,서초구,내곡동,378,서초구 내곡동
MA010120220814357180,비원피씨,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11410,서대문구,11410655,홍제2동,1141011100,홍제동,1141011100101760006,1,대지,176,6.0,서울특별시 서대문구 홍제동 176-6,114104136389,서울특별시 서대문구 통일로36길,5.0,,1141011100101760006013625,옐림빌딩,서울특별시 서대문구 통일로36길 5,120856,3630,,3,,126.946203483647,37.5876084546148,서울특별시,서대문구,홍제동,176-6,서대문구 홍제동
MA010120220800027970,인터넷PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11110,종로구,11110615,종로1.2.3.4가동,1111013700,낙원동,1111013700101940000,1,대지,194,,서울특별시 종로구 낙원동 194,111104100057,서울특별시 종로구 돈화문로5길,34.0,,1111013700101940000013822,덕우빌딩,서울특별시 종로구 돈화문로5길 34,110320,3139,,2,,126.990114134568,37.5707734409942,서울특별시,종로구,낙원동,194,종로구 낙원동
MA010120220800114285,플레이존PC염창역점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500510,염창동,1150010100,염창동,1150010100102820020,1,대지,282,20.0,서울특별시 강서구 염창동 282-20,115002005007,서울특별시 강서구 공항대로,635.0,,1150010100102820021028041,,서울특별시 강서구 공항대로 635,157864,7558,,,,126.875250916732,37.5472541202374,서울특별시,강서구,염창동,282-20,강서구 염창동
MA010120220800152080,렉스피씨,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500570,화곡4동,1150010300,화곡동,1150010300107940012,1,대지,794,12.0,서울특별시 강서구 화곡동 794-12,115003005063,서울특별시 강서구 곰달래로,246.0,,1150010300107940032020310,녹정빌딩,서울특별시 강서구 곰달래로 246,157897,7785,,3,,126.860287322923,37.5318470751017,서울특별시,강서구,화곡동,794-12,강서구 화곡동
MA010120220800335920,삼성빌딩,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100160002,1,대지,16,2.0,서울특별시 영등포구 영등포동3가 16-2,115604154798,서울특별시 영등포구 영중로10길,20.0,,1156010400100160002035117,,서울특별시 영등포구 영중로10길 20,150030,7302,,,,126.907375010207,37.5188125483753,서울특별시,영등포구,영등포동3가,16-2,영등포구 영등포동3가
MA010120220800528200,강서게임랜드,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500615,우장산동,1150010300,화곡동,1150010300110520004,1,대지,1052,4.0,서울특별시 강서구 화곡동 1052-4,115003115001,서울특별시 강서구 강서로,186.0,,1150010300110520005019174,,서울특별시 강서구 강서로 186,157923,7702,,지,,126.839362576209,37.5431044362449,서울특별시,강서구,화곡동,1052-4,강서구 화곡동
MA010120220800807257,더블유피씨,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710570,오금동,1171011200,오금동,1171011200100190002,1,대지,19,2.0,서울특별시 송파구 오금동 19-2,117104169130,서울특별시 송파구 마천로7길,5.0,,1171011200100190002013959,,서울특별시 송파구 마천로7길 5,138855,5657,,1,,127.127735180492,37.5085893880535,서울특별시,송파구,오금동,19-2,송파구 오금동
MA010120220800675035,엔탑PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11350,노원구,11350560,월계1동,1135010200,월계동,1135010200104090016,1,대지,409,16.0,서울특별시 노원구 월계동 409-16,113503110001,서울특별시 노원구 광운로,52.0,,1135010200104090016019195,세영전자학원,서울특별시 노원구 광운로 52,139846,1894,,,,127.059668106572,37.6218874392871,서울특별시,노원구,월계동,409-16,노원구 월계동
MA010120220800810534,제로백PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11620,관악구,11620525,보라매동,1162010100,봉천동,1162010100107020102,1,대지,702,102.0,서울특별시 관악구 봉천동 702-102,116203005078,서울특별시 관악구 보라매로,17.0,,1162010100107350001037620,,서울특별시 관악구 보라매로 17,151830,8708,,3,,126.926913416048,37.4910141854137,서울특별시,관악구,봉천동,702-102,관악구 봉천동
MA010120220800847205,스타덤PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11620,관악구,11620595,청룡동,1162010100,봉천동,1162010100115650016,1,대지,1565,16.0,서울특별시 관악구 봉천동 1565-16,116203120008,서울특별시 관악구 쑥고개로,95.0,,1162010100115650016034467,,서울특별시 관악구 쑥고개로 95,151846,8786,,1,,126.947182760792,37.479365759602,서울특별시,관악구,봉천동,1565-16,관악구 봉천동
MA010120220800842071,레드PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11530,구로구,11530720,고척1동,1153010600,고척동,1153010600100500048,1,대지,50,48.0,서울특별시 구로구 고척동 50-48,115303005068,서울특별시 구로구 중앙로,64.0,,1153010600100500048014402,고척프라자,서울특별시 구로구 중앙로 64,152823,8218,,2,,126.862817705151,37.5037860594008,서울특별시,구로구,고척동,50-48,구로구 고척동
MA010120220801082612,제노PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11380,은평구,11380530,불광2동,1138010300,불광동,1138010300101050082,1,대지,105,82.0,서울특별시 은평구 불광동 105-82,113803111006,서울특별시 은평구 연서로,320.0,,1138010300101050082036809,,서울특별시 은평구 연서로 320,122852,3346,,2,,126.928147125157,37.6236763585205,서울특별시,은평구,불광동,105-82,은평구 불광동
MA010120220800956215,파피루스PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11545,금천구,11545640,독산4동,1154510200,독산동,1154510200101920022,1,대지,192,22.0,서울특별시 금천구 독산동 192-22,115453117004,서울특별시 금천구 독산로,250.0,,1154510200101920022008964,,서울특별시 금천구 독산로 250,153808,8557,,3,,126.902627978459,37.4690668117305,서울특별시,금천구,독산동,192-22,금천구 독산동
MA010120220800958007,인터매니아,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11620,관악구,11620665,서림동,1162010200,신림동,1162010200101310021,1,대지,131,21.0,서울특별시 관악구 신림동 131-21,116203120005,서울특별시 관악구 신림로,90.0,,1162010200101310021018734,,서울특별시 관악구 신림로 90,151856,8839,,1,,126.939342364746,37.4709248601231,서울특별시,관악구,신림동,131-21,관악구 신림동
MA010120220800976864,에이원,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11620,관악구,11620725,조원동,1162010200,신림동,1162010200105220002,1,대지,522,2.0,서울특별시 관악구 신림동 522-2,116203120003,서울특별시 관악구 난곡로,341.0,,1162010200105220002007590,창근빌딩,서울특별시 관악구 난곡로 341,151874,8767,,2,,126.913744289799,37.4844333136476,서울특별시,관악구,신림동,522-2,관악구 신림동
MA010120220802271721,제노PC카페,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710510,풍납1동,1171010300,풍납동,1171010300100780083,1,대지,78,83.0,서울특별시 송파구 풍납동 78-83,117104169163,서울특별시 송파구 바람드리길,41.0,,1171010300100780083025886,,서울특별시 송파구 바람드리길 41,138872,5512,,1,,127.120428457871,37.5374861866552,서울특별시,송파구,풍납동,78-83,송파구 풍납동
MA010120220802673247,황제PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11260,중랑구,11260660,망우3동,1126010500,망우동,1126010500105230066,1,대지,523,66.0,서울특별시 중랑구 망우동 523-66,112603106004,서울특별시 중랑구 상봉로,56.0,,1126010500105230066003534,,서울특별시 중랑구 상봉로 56,131807,2175,,1,,127.09373591271,37.5907256160966,서울특별시,중랑구,망우동,523-66,중랑구 망우동
MA010120220802971422,제로백,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11320,도봉구,11320690,방학1동,1132010600,방학동,1132010600102630075,1,대지,263,75.0,서울특별시 도봉구 방학동 263-75,113203109001,서울특별시 도봉구 도당로,36.0,,1132010600102630075003754,,서울특별시 도봉구 도당로 36,132827,1389,,2,,127.034995973142,37.6612796909526,서울특별시,도봉구,방학동,263-75,도봉구 방학동
MA010120220802927937,아레나PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11440,마포구,11440655,서강동,1144011400,창전동,1144011400104440000,1,대지,444,,서울특별시 마포구 창전동 444,114403113010,서울특별시 마포구 서강로,53.0,,1144011400104440000028602,서강쌍용예가,서울특별시 마포구 서강로 53,121794,4069,,1,,126.93122977894,37.5483507594644,서울특별시,마포구,창전동,444,마포구 창전동
MA010120220802965009,피씨앤쿡,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11305,강북구,11305575,삼각산동,1130510100,미아동,1130510100106880005,1,대지,688,5.0,서울특별시 강북구 미아동 688-5,113053005042,서울특별시 강북구 솔샘로,254.0,,1130510100106880005024409,삼양아케이트,서울특별시 강북구 솔샘로 254,142725,1194,,1,,127.020676162732,37.6193627275591,서울특별시,강북구,미아동,688-5,강북구 미아동
MA010120220803016045,지프로,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1121510700101110102,1,대지,111,102.0,서울특별시 광진구 화양동 111-102,112153005024,서울특별시 광진구 광나루로,382.0,,1121510700101110102017788,,서울특별시 광진구 광나루로 382,143915,5009,,2,,127.072045233998,37.5474509626673,서울특별시,광진구,화양동,111-102,광진구 화양동
MA010120220803099535,큐브PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11350,노원구,11350630,상계1동,1135010500,상계동,1135010500109630027,1,대지,963,27.0,서울특별시 노원구 상계동 963-27,113503000001,서울특별시 노원구 동일로,1593.0,,1135010500109630027009633,서원상가,서울특별시 노원구 동일로 1593,139836,1616,,3,,127.055753885798,37.6707012854224,서울특별시,노원구,상계동,963-27,노원구 상계동
MA010120220803040516,비원PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11545,금천구,11545710,시흥5동,1154510300,시흥동,1154510300108370038,1,대지,837,38.0,서울특별시 금천구 시흥동 837-38,115453117004,서울특별시 금천구 독산로,56.0,,1154510300108370038003079,,서울특별시 금천구 독산로 56,153841,8573,,2,,126.906217475923,37.4523675634915,서울특별시,금천구,시흥동,837-38,금천구 시흥동
MA010120220803236885,탑클래스PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710620,가락본동,1171010700,가락동,1171010700100730009,1,대지,73,9.0,서울특별시 송파구 가락동 73-9,117104169334,서울특별시 송파구 송파대로30길,41.0,12.0,1171010700100730010006936,,서울특별시 송파구 송파대로30길 41-12,138802,5713,,지,,127.121131955475,37.4968086319403,서울특별시,송파구,가락동,73-9,송파구 가락동
MA010120220803227244,아이센스리그PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,11680545,압구정동,1168010700,신사동,1168010700106600002,1,대지,660,2.0,서울특별시 강남구 신사동 660-2,116803122007,서울특별시 강남구 압구정로,326.0,,1168010700106600004009682,,서울특별시 강남구 압구정로 326,135897,6018,,B1,,127.037219748554,37.5283852489682,서울특별시,강남구,신사동,660-2,강남구 신사동
MA010120220803149845,타이거PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710520,풍납2동,1171010300,풍납동,1171010300104050003,1,대지,405,3.0,서울특별시 송파구 풍납동 405-3,117103123019,서울특별시 송파구 토성로,59.0,,1171010300104050003024911,선일빌딩,서울특별시 송파구 토성로 59,138879,5531,,1,,127.116747236782,37.5291689968327,서울특별시,송파구,풍납동,405-3,송파구 풍납동
MA010120220803256018,옥스PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500641,방화3동,1150010900,방화동,1150010900108290004,1,대지,829,4.0,서울특별시 강서구 방화동 829-4,115003115002,서울특별시 강서구 금낭화로,135.0,,1150010900108290004000546,금강프라자빌딩,서울특별시 강서구 금낭화로 135,157857,7510,,1,,126.812417772585,37.5774360350903,서울특별시,강서구,방화동,829-4,강서구 방화동
MA010120220803442854,샹떼PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11290,성북구,11290705,종암동,1129013500,종암동,1129013500100690005,1,대지,69,5.0,서울특별시 성북구 종암동 69-5,112904121660,서울특별시 성북구 종암로19길,17.0,,1129013500100690005022450,양지빌딩,서울특별시 성북구 종암로19길 17,136861,2810,,2,,127.033739510995,37.5981518380993,서울특별시,성북구,종암동,69-5,성북구 종암동
MA010120220803496950,긱스타PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11140,중구,11140665,동화동,1114016200,신당동,1114016200102920043,1,대지,292,43.0,서울특별시 중구 신당동 292-43,111403101014,서울특별시 중구 다산로,222.0,,1114016200102920043003484,,서울특별시 중구 다산로 222,100824,4586,,3,,127.015575864406,37.5628430726764,서울특별시,중구,신당동,292-43,중구 신당동
MA010120220803665955,3POPPC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11230,동대문구,11230560,전농1동,1123010400,전농동,1123010400102950316,1,대지,295,316.0,서울특별시 동대문구 전농동 295-316,112303005034,서울특별시 동대문구 사가정로,109.0,,1123010400102950316024646,,서울특별시 동대문구 사가정로 109,130854,2547,,지,,127.056890012431,37.5772456677052,서울특별시,동대문구,전농동,295-316,동대문구 전농동
MA010120220803584246,손날두콘솔게임카페,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11530,구로구,11530560,구로5동,1153010200,구로동,1153010200100270003,1,대지,27,3.0,서울특별시 구로구 구로동 27-3,115304148369,서울특별시 구로구 새말로18길,24.0,,1153010200100270003019231,,서울특별시 구로구 새말로18길 24,152838,8289,,1,,126.89259289457,37.5055917252482,서울특별시,구로구,구로동,27-3,구로구 구로동
MA010120220803916816,탑피씨,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500591,화곡6동,1150010300,화곡동,1150010300111150006,1,대지,1115,6.0,서울특별시 강서구 화곡동 1115-6,115004145541,서울특별시 강서구 화곡로58길,17.0,,1150010300111150006014683,,서울특별시 강서구 화곡로58길 17,157928,7654,,2,,126.851918105683,37.5530304374071,서울특별시,강서구,화곡동,1115-6,강서구 화곡동
MA010120220803960884,PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11305,강북구,11305608,번3동,1130510200,번동,1130510200101930000,1,대지,193,,서울특별시 강북구 번동 193,113054124550,서울특별시 강북구 한천로109가길,37.0,,1130510200101930000035597,,서울특별시 강북구 한천로109가길 37,142861,1226,,,,127.043698926969,37.6269310538487,서울특별시,강북구,번동,193,강북구 번동
MA010120220803870131,포텐PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,11680545,압구정동,1168010700,신사동,1168010700106600005,1,대지,660,5.0,서울특별시 강남구 신사동 660-5,116803122007,서울특별시 강남구 압구정로,328.0,,1168010700106600005009689,효정빌딩,서울특별시 강남구 압구정로 328,135897,6018,,1,,127.037446696864,37.5283330358369,서울특별시,강남구,신사동,660-5,강남구 신사동
MA010120220804145328,라이킷PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11290,성북구,11290780,장위3동,1129013800,장위동,1129013800102030009,1,대지,203,9.0,서울특별시 성북구 장위동 203-9,112903107012,서울특별시 성북구 장월로,144.0,1.0,1129013800102030009007005,,서울특별시 성북구 장월로 144-1,136143,2766,,3,,127.051021391035,37.6177004698474,서울특별시,성북구,장위동,203-9,성북구 장위동
MA010120220804282664,지스타,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710632,가락2동,1171010700,가락동,1171010700101910006,1,대지,191,6.0,서울특별시 송파구 가락동 191-6,117104169403,서울특별시 송파구 오금로46길,28.0,,1171010700101910006005420,중원빌딩,서울특별시 송파구 오금로46길 28,138812,5783,,2,,127.134336363372,37.4952571844333,서울특별시,송파구,가락동,191-6,송파구 가락동
MA010120220804257720,키위PC복합방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710600,석촌동,1171010500,석촌동,1171010500100140011,1,대지,14,11.0,서울특별시 송파구 석촌동 14-11,117103123006,서울특별시 송파구 백제고분로,285.0,,1171010500100140011010081,조광빌딩,서울특별시 송파구 백제고분로 285,138842,5613,,1,,127.098317513997,37.5027729158937,서울특별시,송파구,석촌동,14-11,송파구 석촌동
